destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.0.9, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.26.52, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.52, metric = 1, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.52, metric = 1, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.52, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.17.148, metric = 3, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.17.148, metric = 3, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.17.148, metric = 3, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.17.148, metric = 3, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.2.55, prefixLength = 32, nextHop = 10.0.2.55, metric = 1, interface = wlan0
destination = 10.0.3.6, prefixLength = 32, nextHop = 10.0.3.6, metric = 1, interface = wlan0
destination = 10.0.4.26, prefixLength = 32, nextHop = 10.0.4.26, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.12.48, metric = 4, interface = wlan0
destination = 10.0.12.48, prefixLength = 32, nextHop = 10.0.12.48, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.12.48, metric = 4, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.12.48, metric = 4, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.12.48, metric = 4, interface = wlan0
destination = 10.0.12.48, prefixLength = 32, nextHop = 10.0.12.48, metric = 1, interface = wlan0
destination = 10.0.12.48, prefixLength = 32, nextHop = 10.0.12.48, metric = 1, interface = wlan0
destination = 10.0.12.48, prefixLength = 32, nextHop = 10.0.12.48, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.12.48, metric = 4, interface = wlan0
destination = 10.0.12.48, prefixLength = 32, nextHop = 10.0.12.48, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.12.48, metric = 4, interface = wlan0
destination = 10.0.19.188, prefixLength = 32, nextHop = 10.0.19.188, metric = 1, interface = wlan0
destination = 10.0.19.188, prefixLength = 32, nextHop = 10.0.19.188, metric = 1, interface = wlan0
destination = 10.0.9.195, prefixLength = 32, nextHop = 10.0.9.195, metric = 1, interface = wlan0
destination = 10.0.9.195, prefixLength = 32, nextHop = 10.0.9.195, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.101, metric = 5, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.101, metric = 5, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.101, metric = 5, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.19.119, prefixLength = 32, nextHop = 10.0.19.119, metric = 1, interface = wlan0
destination = 10.0.19.119, prefixLength = 32, nextHop = 10.0.19.119, metric = 1, interface = wlan0
destination = 10.0.19.119, prefixLength = 32, nextHop = 10.0.19.119, metric = 1, interface = wlan0
destination = 10.0.19.119, prefixLength = 32, nextHop = 10.0.19.119, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.19.119, metric = 4, interface = wlan0
destination = 10.0.23.61, prefixLength = 32, nextHop = 10.0.23.61, metric = 1, interface = wlan0
destination = 10.0.2.124, prefixLength = 32, nextHop = 10.0.2.124, metric = 1, interface = wlan0
destination = 10.0.1.242, prefixLength = 32, nextHop = 10.0.1.242, metric = 1, interface = wlan0
destination = 10.0.1.242, prefixLength = 32, nextHop = 10.0.1.242, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.1.242, metric = 5, interface = wlan0
destination = 10.0.24.81, prefixLength = 32, nextHop = 10.0.24.81, metric = 1, interface = wlan0
destination = 10.0.14.157, prefixLength = 32, nextHop = 10.0.14.157, metric = 1, interface = wlan0
destination = 10.0.14.157, prefixLength = 32, nextHop = 10.0.14.157, metric = 1, interface = wlan0
destination = 10.0.10.77, prefixLength = 32, nextHop = 10.0.10.77, metric = 1, interface = wlan0
destination = 10.0.15.246, prefixLength = 32, nextHop = 10.0.15.246, metric = 1, interface = wlan0
destination = 10.0.11.235, prefixLength = 32, nextHop = 10.0.11.235, metric = 1, interface = wlan0
destination = 10.0.11.235, prefixLength = 32, nextHop = 10.0.11.235, metric = 1, interface = wlan0
destination = 10.0.11.235, prefixLength = 32, nextHop = 10.0.11.235, metric = 1, interface = wlan0
destination = 10.0.0.153, prefixLength = 32, nextHop = 10.0.0.153, metric = 1, interface = wlan0
destination = 10.0.0.153, prefixLength = 32, nextHop = 10.0.0.153, metric = 1, interface = wlan0
destination = 10.0.0.153, prefixLength = 32, nextHop = 10.0.0.153, metric = 1, interface = wlan0
destination = 10.0.0.153, prefixLength = 32, nextHop = 10.0.0.153, metric = 1, interface = wlan0
destination = 10.0.6.66, prefixLength = 32, nextHop = 10.0.23.61, metric = 4, interface = wlan0
destination = 10.0.6.66, prefixLength = 32, nextHop = 10.0.3.6, metric = 6, interface = wlan0
destination = 10.0.24.12, prefixLength = 32, nextHop = 10.0.24.12, metric = 1, interface = wlan0
destination = 10.0.24.12, prefixLength = 32, nextHop = 10.0.24.12, metric = 1, interface = wlan0
destination = 10.0.11.97, prefixLength = 32, nextHop = 10.0.11.97, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.11.97, metric = 7, interface = wlan0
destination = 10.0.20.70, prefixLength = 32, nextHop = 10.0.20.70, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.52, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.17.148, prefixLength = 32, nextHop = 10.0.17.148, metric = 1, interface = wlan0
destination = 10.0.3.6, prefixLength = 32, nextHop = 10.0.3.6, metric = 1, interface = wlan0
destination = 10.0.17.79, prefixLength = 32, nextHop = 10.0.17.79, metric = 1, interface = wlan0
destination = 10.0.17.79, prefixLength = 32, nextHop = 10.0.17.79, metric = 1, interface = wlan0
destination = 10.0.17.79, prefixLength = 32, nextHop = 10.0.17.79, metric = 1, interface = wlan0
destination = 10.0.17.79, prefixLength = 32, nextHop = 10.0.17.79, metric = 1, interface = wlan0
destination = 10.0.17.79, prefixLength = 32, nextHop = 10.0.17.79, metric = 1, interface = wlan0
destination = 10.0.17.79, prefixLength = 32, nextHop = 10.0.17.79, metric = 1, interface = wlan0
destination = 10.0.1.104, prefixLength = 32, nextHop = 10.0.1.104, metric = 1, interface = wlan0
destination = 10.0.1.104, prefixLength = 32, nextHop = 10.0.1.104, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.26.190, prefixLength = 32, nextHop = 10.0.26.190, metric = 1, interface = wlan0
destination = 10.0.3.75, prefixLength = 32, nextHop = 10.0.3.75, metric = 1, interface = wlan0
destination = 10.0.12.48, prefixLength = 32, nextHop = 10.0.12.48, metric = 1, interface = wlan0
destination = 10.0.2.124, prefixLength = 32, nextHop = 10.0.2.124, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.2.124, metric = 4, interface = wlan0
destination = 10.0.2.124, prefixLength = 32, nextHop = 10.0.2.124, metric = 1, interface = wlan0
destination = 10.0.2.124, prefixLength = 32, nextHop = 10.0.2.124, metric = 1, interface = wlan0
destination = 10.0.5.184, prefixLength = 32, nextHop = 10.0.5.184, metric = 1, interface = wlan0
destination = 10.0.5.184, prefixLength = 32, nextHop = 10.0.5.184, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.5.184, metric = 4, interface = wlan0
destination = 10.0.6.135, prefixLength = 32, nextHop = 10.0.6.135, metric = 1, interface = wlan0
destination = 10.0.6.135, prefixLength = 32, nextHop = 10.0.6.135, metric = 1, interface = wlan0
destination = 10.0.19.50, prefixLength = 32, nextHop = 10.0.19.50, metric = 1, interface = wlan0
destination = 10.0.19.50, prefixLength = 32, nextHop = 10.0.19.50, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.25.101, prefixLength = 32, nextHop = 10.0.25.101, metric = 1, interface = wlan0
destination = 10.0.15.246, prefixLength = 32, nextHop = 10.0.15.246, metric = 1, interface = wlan0
destination = 10.0.14.157, prefixLength = 32, nextHop = 10.0.14.157, metric = 1, interface = wlan0
destination = 10.0.14.157, prefixLength = 32, nextHop = 10.0.14.157, metric = 1, interface = wlan0
destination = 10.0.24.12, prefixLength = 32, nextHop = 10.0.24.12, metric = 1, interface = wlan0
destination = 10.0.24.81, prefixLength = 32, nextHop = 10.0.24.81, metric = 1, interface = wlan0
destination = 10.0.24.81, prefixLength = 32, nextHop = 10.0.24.81, metric = 1, interface = wlan0
destination = 10.0.24.81, prefixLength = 32, nextHop = 10.0.24.81, metric = 1, interface = wlan0
destination = 10.0.10.77, prefixLength = 32, nextHop = 10.0.10.77, metric = 1, interface = wlan0
destination = 10.0.20.70, prefixLength = 32, nextHop = 10.0.20.70, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.20.70, metric = 6, interface = wlan0
destination = 10.0.36.183, prefixLength = 32, nextHop = 10.0.36.183, metric = 1, interface = wlan0
destination = 10.0.6.66, prefixLength = 32, nextHop = 10.0.19.119, metric = 5, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.9.195, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.9.195, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.9.195, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.11.28, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.11.28, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.11.28, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.11.28, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.11.28, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.0.9, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.0.9, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.0.9, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.0.9, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.0.9, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.1.104, metric = 2, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.17.79, metric = 3, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.17.79, metric = 3, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.17.79, metric = 3, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.190, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.190, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.190, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.190, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.190, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.26.190, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.6.135, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.6.135, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.25.239, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.19.119, metric = 3, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.19.119, metric = 3, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.19.119, metric = 3, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.23.61, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.1.242, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.1.242, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.1.242, metric = 4, interface = wlan0
destination = 10.0.26.52, prefixLength = 32, nextHop = 10.0.1.242, metric = 4, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.2.55, prefixLength = 32, nextHop = 10.0.2.55, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.8.244, prefixLength = 32, nextHop = 10.0.8.244, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.27.72, prefixLength = 32, nextHop = 10.0.27.72, metric = 1, interface = wlan0
destination = 10.0.21.159, prefixLength = 32, nextHop = 10.0.21.159, metric = 1, interface = wlan0
destination = 10.0.21.159, prefixLength = 32, nextHop = 10.0.21.159, metric = 1, interface = wlan0
destination = 10.0.6.66, prefixLength = 32, nextHop = 10.0.4.26, metric = 4, interface = wlan0
destination = 10.0.1.104, prefixLength = 32, nextHop = 10.0.1.104, metric = 1, interface = wlan0
destination = 10.0.3.75, prefixLength = 32, nextHop = 10.0.3.75, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.28.23, metric = 2, interface = wlan0
destination = 10.0.3.213, prefixLength = 32, nextHop = 10.0.3.213, metric = 1, interface = wlan0
destination = 10.0.9.57, prefixLength = 32, nextHop = 10.0.9.57, metric = 1, interface = wlan0
destination = 10.0.1.173, prefixLength = 32, nextHop = 10.0.1.173, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.28.92, prefixLength = 32, nextHop = 10.0.28.92, metric = 1, interface = wlan0
destination = 10.0.5.184, prefixLength = 32, nextHop = 10.0.5.184, metric = 1, interface = wlan0
destination = 10.0.5.184, prefixLength = 32, nextHop = 10.0.5.184, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.5.184, metric = 4, interface = wlan0
destination = 10.0.17.79, prefixLength = 32, nextHop = 10.0.17.79, metric = 1, interface = wlan0
destination = 10.0.6.66, prefixLength = 32, nextHop = 10.0.17.79, metric = 2, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.0.9, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.0.9, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.0.9, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.0.9, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.0.9, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.25.239, metric = 2, interface = wlan0
destination = 10.0.25.239, prefixLength = 32, nextHop = 10.0.25.239, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.10.8, metric = 2, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.10.8, prefixLength = 32, nextHop = 10.0.10.8, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.10.8, metric = 2, interface = wlan0
destination = 10.0.8.244, prefixLength = 32, nextHop = 10.0.8.244, metric = 1, interface = wlan0
destination = 10.0.8.244, prefixLength = 32, nextHop = 10.0.8.244, metric = 1, interface = wlan0
destination = 10.0.8.244, prefixLength = 32, nextHop = 10.0.8.244, metric = 1, interface = wlan0
destination = 10.0.8.244, prefixLength = 32, nextHop = 10.0.8.244, metric = 1, interface = wlan0
destination = 10.0.8.244, prefixLength = 32, nextHop = 10.0.8.244, metric = 1, interface = wlan0
destination = 10.0.8.244, prefixLength = 32, nextHop = 10.0.8.244, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.28.23, prefixLength = 32, nextHop = 10.0.28.23, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.37.65, metric = 2, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.37.65, metric = 2, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.37.65, metric = 2, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.0.9, prefixLength = 32, nextHop = 10.0.37.65, metric = 2, interface = wlan0
destination = 10.0.37.65, prefixLength = 32, nextHop = 10.0.37.65, metric = 1, interface = wlan0
destination = 10.0.42.165, prefixLength = 32, nextHop = 10.0.42.165, metric = 1, interface = wlan0
destination = 10.0.42.165, prefixLength = 32, nextHop = 10.0.42.165, metric = 1, interface = wlan0
